#SampleID	Sample	Event	Sport	Age	Date	City	State	Run	Type
CP.MC017	MC017	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.MC051	MC051	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	phone
SH.LT061	LT061	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.ME027	ME027	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.LT077	LT077	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.ME039	ME039	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.ME054	ME054	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.FZ010	FZ010	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	shoe
CP.MC069	MC069	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.ME018	ME018	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.ME039	ME039	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.MC053	MC053	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.MC001	MC001	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.MC049	MC049	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	phone
SH.MC064	MC064	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.LT077	LT077	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.FZ038	FZ038	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	phone
CP.LT070	LT070	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.MC059	MC059	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.AK071	AK071	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	shoe
CP.AK010	AK010	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.MC084	MC084	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.AK078	AK078	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.ME060	ME060	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	shoe
CP.AG081	AG081	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.LT071	LT071	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.ME040	ME040	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.AG085	AG085	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.MC085	MC085	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.MC002	MC002	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.MC006	MC006	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	phone
CP.MC005	MC005	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.ME012	ME012	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.ME058	ME058	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.MC004	MC004	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.ME054	ME054	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.AM056	AM056	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.MC059	MC059	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.AG098	AG098	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.LT061	LT061	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.MC021	MC021	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.ME036	ME036	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.MC053	MC053	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.LT060	LT060	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.LT059	LT059	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.ME038	ME038	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.MC064	MC064	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.MC071	MC071	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.MC077	MC077	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.ME044	ME044	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.FZ037	FZ037	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	phone
SH.FY032	FY032	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	shoe
SH.MC017	MC017	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.ME047	ME047	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	shoe
SH.ME013	ME013	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.MC065	MC065	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.ME040	ME040	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.LT074	LT074	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.ME033	ME033	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.ME015	ME015	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.LT074	LT074	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.MC074	MC074	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.MC077	MC077	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.ME018	ME018	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.AG085	AG085	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.ME049	ME049	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	shoe
SH.MC094	MC094	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.MC061	MC061	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.MC078	MC078	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.MC071	MC071	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.ME022	ME022	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.ME015	ME015	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.FY027	FY027	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	phone
SH.MC050	MC050	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.MC065	MC065	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.ME047	ME047	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	phone
SH.MC051	MC051	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	shoe
SH.ME031	ME031	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.MC006	MC006	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	shoe
CP.LT060	LT060	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.ME053	ME053	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.FZ021	FZ021	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	phone
CP.MC067	MC067	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.MC087	MC087	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.LT072	LT072	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.ME042	ME042	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.MC088	MC088	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.LT058	LT058	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.ME048	ME048	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.AK071	AK071	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	phone
SH.ME057	ME057	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.MC060	MC060	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.MC057	MC057	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.ME053	ME053	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.MC082	MC082	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.MC011	MC011	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	shoe
SH.ME042	ME042	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.MC089	MC089	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.ME017	ME017	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.LT075	LT075	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.ME037	ME037	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	shoe
SH.MC048	MC048	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.ME029	ME029	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.ME055	ME055	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.MC072	MC072	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.MC079	MC079	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.LT069	LT069	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.LT075	LT075	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.FY029	FY029	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	shoe
CP.MC076	MC076	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.ME052	ME052	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.MC012	MC012	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.AM056	AM056	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.MC027	MC027	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.ME059	ME059	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.ME044	ME044	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.ME050	ME050	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.ME043	ME043	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.MC046	MC046	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.ME034	ME034	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.ME020	ME020	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.MC058	MC058	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.MC081	MC081	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.MC073	MC073	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.ME057	ME057	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.MC063	MC063	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	shoe
SH.LT073	LT073	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	shoe
CP.AM055	AM055	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.FY032	FY032	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	phone
CP.MC046	MC046	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.MC056	MC056	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.ME051	ME051	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.FY027	FY027	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	shoe
SH.AG081	AG081	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.ME041	ME041	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.ME022	ME022	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.LT062	LT062	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.ME016	ME016	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.MC091	MC091	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.MC067	MC067	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.FZ038	FZ038	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	shoe
CP.AG098	AG098	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.LT076	LT076	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.ME058	ME058	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.MC092	MC092	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.ME051	ME051	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.MC094	MC094	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.LT057	LT057	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.ME045	ME045	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.LT064	LT064	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.LT076	LT076	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.MC052	MC052	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	shoe
CP.ME060	ME060	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	phone
SH.AK010	AK010	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.MC023	MC023	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	phone
SH.MC084	MC084	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.MC078	MC078	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.MC004	MC004	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.ME026	ME026	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.ME002	ME002	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.LT068	LT068	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.MC083	MC083	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.LT068	LT068	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.LT063	LT063	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.ME025	ME025	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.ME056	ME056	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.ME016	ME016	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.MC069	MC069	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.ME028	ME028	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.LT071	LT071	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.LT057	LT057	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.MC054	MC054	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.ME035	ME035	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.ME043	ME043	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.MC061	MC061	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.ME025	ME025	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.LT066	LT066	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.ME059	ME059	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.ME002	ME002	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.ME030	ME030	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.MC054	MC054	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.ME020	ME020	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.MC072	MC072	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.MC002	MC002	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.MC060	MC060	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.LT078	LT078	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.ME032	ME032	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.LT069	LT069	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.LT078	LT078	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.ME033	ME033	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.ME001	ME001	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.ME056	ME056	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.MC027	MC027	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.MC050	MC050	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.LT059	LT059	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.MC081	MC081	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.AG095	AG095	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.MC070	MC070	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.MC086	MC086	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.LT063	LT063	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.MC057	MC057	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.FY040	FY040	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.MC070	MC070	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.MC048	MC048	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.ME049	ME049	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	phone
SH.MC089	MC089	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.ME034	ME034	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.ME011	ME011	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.MC045	MC045	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.ME048	ME048	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.ME037	ME037	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	phone
SH.MC086	MC086	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.MC012	MC012	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.MC090	MC090	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.ME046	ME046	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.MC005	MC005	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.LT065	LT065	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.ME001	ME001	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.FZ006	FZ006	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.FZ021	FZ021	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	shoe
CP.ME012	ME012	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.ME017	ME017	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.ME011	ME011	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.MC073	MC073	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.LT065	LT065	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.MC011	MC011	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	phone
CP.ME032	ME032	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.MC090	MC090	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.ME031	ME031	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.ME029	ME029	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.MC079	MC079	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.MC001	MC001	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.MC092	MC092	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.LR010	LR010	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	shoe
CP.LR011	LR011	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	phone
SH.LA083	LA083	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	shoe
SH.LR016	LR016	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	shoe
CP.LA090	LA090	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	4	phone
CP.LA084	LA084	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	phone
CP.LA089	LA089	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	phone
SH.LR003	LR003	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	shoe
SH.LA087	LA087	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	shoe
SH.LR015	LR015	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	shoe
CP.LA086	LA086	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	phone
CP.LA088	LA088	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	phone
CP.LR012	LR012	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	phone
CP.LR001	LR001	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	phone
SH.LR009	LR009	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	shoe
CP.LR004	LR004	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	phone
CP.LR008	LR008	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	phone
CP.LR003	LR003	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	phone
SH.LA081	LA081	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	shoe
SH.LA082	LA082	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	shoe
CP.LR016	LR016	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	phone
CP.LR013	LR013	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	phone
SH.LR002	LR002	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	shoe
SH.LA089	LA089	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	shoe
CP.LR007	LR007	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	phone
CP.LR006	LR006	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	phone
SH.LR006	LR006	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	shoe
SH.LA090	LA090	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	4	shoe
CP.LA081	LA081	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	phone
SH.LR008	LR008	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	shoe
SH.LA084	LA084	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	shoe
CP.LA083	LA083	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	phone
SH.LR012	LR012	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	shoe
CP.LR010	LR010	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	phone
CP.LA087	LA087	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	phone
SH.LR014	LR014	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	shoe
CP.LA085	LA085	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	phone
SH.LR005	LR005	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	shoe
SH.LA085	LA085	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	shoe
CP.LR002	LR002	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	phone
CP.LA082	LA082	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	phone
SH.LA088	LA088	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	shoe
SH.LR013	LR013	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	shoe
SH.LR001	LR001	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	shoe
CP.LR005	LR005	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	phone
CP.LR009	LR009	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	phone
SH.LR007	LR007	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	shoe
CP.LR015	LR015	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	phone
SH.LR011	LR011	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	shoe
SH.LR004	LR004	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	shoe
SH.LA086	LA086	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	shoe
CP.LR014	LR014	SmithsonianAirSpace	None	Mixed	9/14/2013	Washington	DC	1	phone
CP.AB018	AB018	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
CP.AB056	AB056	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
SH.AB045	AB045	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
SH.AB042	AB042	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
CP.AB012	AB012	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
SH.AB043	AB043	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
CP.AB055	AB055	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
SH.AE024	AE024	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
SH.AB017	AB017	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
SH.AB048	AB048	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
SH.AE022	AE022	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
SH.AB046	AB046	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
SH.AE074	AE074	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
CP.AB043	AB043	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
CP.AE025	AE025	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
CP.AB011	AB011	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
CP.AB051	AB051	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
CP.AE027	AE027	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
SH.AE023	AE023	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	shoe
CP.AB005	AB005	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
CP.AB010	AB010	SPURS	Basketball	Mixed	4/12/2013	San Antonio	TX	2	phone
